"118549567","2025-04-16T08:54:11+0300","-",false,"https://hh.ru/vacancy/118549567"
"119578529","2025-04-16T10:39:44+0300","-",false,"https://hh.ru/vacancy/119578529"
"119586627","2025-04-16T12:34:29+0300","Middle",false,"https://hh.ru/vacancy/119586627"
