"119382231","2025-04-10T11:55:31+0300","Junior",false,"https://hh.ru/vacancy/119382231"
"119393658","2025-04-10T14:57:41+0300","-",false,"https://hh.ru/vacancy/119393658"
"119404172","2025-04-10T19:21:01+0300","Junior",false,"https://hh.ru/vacancy/119404172"
